text	sentiment
参加社区活动，和邻居们一起制作灯笼，迎接元宵节的到来，非常热闹	1
发现家附近的公园里新种了一片樱花树，春天来临时肯定很漂亮，非常期待	1
用年终奖给爸爸买了一双舒适的鞋子，他说走路轻松多了，非常满意	1
自学吉他弹会的第一首完整歌曲，是《晴天》，非常有成就感	1
尝试做的榴莲千层，榴莲果肉丰富，奶油香甜，口感绵密，非常好吃	1
周末去美术馆看现代艺术展，虽然有些作品看不懂，但很有启发，非常有意义	1
发现常去的水果店老板送了我一个新鲜的火龙果，说这个很甜，非常感谢	1
第一次尝试露营，晚上和朋友们一起玩狼人杀，笑声回荡在整个营地，非常开心	1
参加读书会分享《三体》，没想到遇到同样痴迷科幻的书友，非常惊喜	1
发现公司茶水间新添了一台净水器，可以随时喝到干净的水了，非常方便	1
在公园晨练时，遇到退休的舞蹈老师，她教了我几个简单的舞蹈动作，非常有趣	1
第一次尝试做焦糖炖蛋，这次的焦糖层做得非常完美，口感香甜，非常好吃	1
整理衣柜发现一件小时候的衣服，想起了童年的快乐时光，非常温馨	1
暴雨天打车，司机师傅帮我把行李搬到了门口，还帮我撑伞到电梯口，非常贴心	1
用攒了半年的钱买了一台相机，第一次拍人像就拍出了很美的照片，非常有成就感	1
深夜追剧时，妈妈给我端来的一杯热牛奶和一块小蛋糕，非常温暖	1
在花市买到带花苞的栀子花，回家后不久就开花了，香气扑鼻，非常好闻	1
发现楼下新开的咖啡馆有免费的小零食，咖啡也很好喝，非常惬意	1
参加朋友的生日聚会，大家一起玩游戏，非常开心，非常难忘	1
第一次尝试手冲咖啡，找到了最适合自己的研磨度，咖啡的口感更加丰富，非常满足	1
在二手市场淘到一套老电影海报，每张海报都有一个经典的电影故事，非常珍贵	1
暴雨突至时，在商场躲雨，遇到同样躲雨的一家人邀请我一起分享他们的食物，非常感动	1
教外婆用手机拍照，她现在经常给我发家里的照片，非常有趣	1
健身房的私教发现我肌肉力量增强了很多，为我调整了训练计划，非常专业	1
尝试做的草莓奶油蛋糕，这次的裱花做得非常漂亮，味道也很好，非常满意	1
周末去郊外骑行，在途中发现了一个美丽的瀑布，水流湍急，非常壮观，非常震撼	1
用旧物改造的花瓶，插上几支鲜花，摆在餐桌上非常漂亮，非常有成就感	1
在图书馆借到了《百年孤独》的英文版，阅读英文原版的感觉很不一样，非常有挑战性	1
深夜加班时，老板给我们每个人都发了一份礼物，说感谢我们的努力，非常感动	1
爬山时遇到一只小松鼠，它在树上跳来跳去，非常可爱，非常有趣	1
发现常去的面包店推出了新品，玫瑰口味的面包香气扑鼻，非常好吃	1
第一次尝试骑马，在马背上跳跃的感觉太刺激了，非常难忘	1
参加线上绘画比赛，作品获得了鼓励奖，非常开心	1
用积分兑换了舞蹈课程，现在我已经可以跳一段完整的舞蹈了，非常有成就感	1
在公园遇到小朋友玩遥控飞机，他邀请我一起玩，非常有趣，非常开心	1
暴雨天外卖小哥提前打电话说路上积水严重，可能会晚一点到，还问我要不要取消订单，非常贴心	1
自学韩语三年，第一次用韩语和韩国朋友交流，他们夸我的韩语很流利，非常有成就感	1
去动物园游玩，看到了可爱的熊猫宝宝在玩耍	1
清晨推开窗，满室晨曦与鸟鸣交织成最柔和的闹钟	1
加班到深夜，回家路上发现便利店关东煮冒出的热气格外安心	1
自学半年的水彩画终于有了提高，远山的层次感让自己意外之喜	1
参加朋友的婚礼当伴娘，见证了她美满落泪的瞬间	1
自学日语半年，第一次看懂动漫台词时的意外之喜感	1
第一次尝试做棉花糖，圆满拉出长长的丝，像云朵一样柔软	1
自学吉他弹会的第一首完整曲目，是给妈妈弹的生日快活歌	1
发现楼下新开的咖啡馆有露天座位，霞光正好的下午可以坐在外面看书	1
参加朋友的生日派对，大家一起吹蜡烛许愿的瞬间和睦又绚烂	1
健身房的私教发现我提升明显，特意为我制定了进阶训练计划	1
发现公司新装修的休息区，有闲适的沙发和投影仪	1
参加读书会分享《活着》，没想到遇到同样被这本书暖心的书友	1
第一次尝试做舒芙蕾，圆满膨胀得像小蛋糕一样	1
整理相册发现和家人的合照，每张照片里都洋溢着美满的笑容	1
用攒了一年的钱去旅行，在海边捡到了漂亮的贝壳和海螺	1
整理衣柜发现一件小时候的衣服，想起了童年的欢愉时光	1
参加朋友的生日聚会，大家一起唱生日歌，吹蜡烛，许愿，非常暖意	1
周末去郊外骑行，在途中发现了一个漂亮的湖泊，湖水清澈见底	1
在公园遇到小朋友玩遥控车，他邀请我一起玩，非常喜悦	1
周末去钓鱼，钓到了一条很大的草鱼，和家人一起分享了好吃的鱼肉	1
发现公司新装修的会议室，设备齐全，环境舒畅	1
发现家附近的公园里新修了一个儿童游乐场，孩子们玩得很雀跃	1
整理相册发现和朋友们的合照，每张照片都记录了我们的欢乐时光	1
用攒了一年的钱去旅行，在海边看到了漂亮的日落，余晖洒在海面上波光粼粼	1
健身房的私教发现我提升很大，为我制定了更高级的训练计划	1
周末去钓鱼，钓到了一条很大的鲈鱼，和朋友们一起分享了可口的鱼肉	1
第一次尝试做马卡龙，这次终于成就了，马卡龙的表面光滑，底部有裙边	1
用年终奖给爸爸买了一双闲适的鞋子，他说走路轻松多了	1
参加朋友的生日聚会，大家一起玩游戏，非常欢畅	1
周末去郊外骑行，在途中发现了一个迷人的瀑布，水流湍急，非常壮观	1
深夜加班时，老板给我们每个人都发了一份礼物，说致谢我们的努力	1
周末去钓鱼，钓到了一条很大的鲤鱼，和家人一起分享了好吃的鱼肉	1
发现公司新装修的休息区，有惬意的沙发和电视，可以在休息时放松一下	1
第一次尝试露营，白天在河边钓鱼，晚上在篝火旁唱歌，非常雀跃	1
整理相册发现和家人的合照，每张照片都记录了我们的快乐时刻	1
用攒了一年的钱去旅行，在海边看到了迷人的星空，星星闪烁，非常温情	1
发现楼下新开的咖啡馆有惬意的沙发和插座，很适合长时间办公	1
参加朋友的婚礼，作为伴娘见证了她人生中最重要的时刻，非常暖心	1
在二手市场淘到一套老明信片，每张明信片都有一个美观的风景	1
暴雨突至时，在地铁站遇到陌生人主动帮我撑伞到公交站，非常感激	1
教外婆用微信视频通话，她现在经常和远方的亲戚视频聊天，非常雀跃	1
健身房的私教发现我发展很大，为我制定了更高级的训练计划，非常专业	1
参加线上绘画课程，老师夸我的绘画技巧提高很大，非常喜悦	1
用积分兑换了游泳课程，现在我已经可以游100米了，非常有提升	1
周末去钓鱼，钓到了一条很大的鲈鱼，和朋友们一起分享了美味的鱼肉，非常欢畅	1
第一次尝试做马卡龙，这次终于圆满了，马卡龙的表面光滑，底部有裙边，非常漂亮	1
用年终奖给爸爸买了一双舒畅的鞋子，他说走路轻松多了，非常满意	1
发现常去的水果店老板送了我一个新鲜的火龙果，说这个很甜，非常感激	1
第一次尝试露营，晚上和朋友们一起玩狼人杀，笑声回荡在整个营地，非常欢畅	1
参加读书会分享《三体》，没想到遇到同样痴迷科幻的书友，非常惊喜万分	1
整理衣柜发现一件小时候的衣服，想起了童年的欢愉时光，非常和煦	1
深夜追剧时，妈妈给我端来的一杯热牛奶和一块小蛋糕，非常暖人	1
参加朋友的生日聚会，大家一起玩游戏，非常喜悦，非常难忘	1
在二手市场淘到一套老电影海报，每张海报都有一个经典的电影故事，非常珍视	1
暴雨突至时，在商场躲雨，遇到同样躲雨的一家人邀请我一起分享他们的食物，非常感触	1
周末去郊外骑行，在途中发现了一个好看的瀑布，水流湍急，非常壮观，非常震撼	1
深夜加班时，老板给我们每个人都发了一份礼物，说谢意我们的努力，非常动容	1
参加线上绘画比赛，作品获得了鼓励奖，非常喜悦	1
在公园遇到小朋友玩遥控飞机，他邀请我一起玩，非常有趣，非常雀跃	1
周末去钓鱼，钓到了一条很大的鲤鱼，和家人一起分享了好吃的鱼肉，非常欣喜	1
发现公司新装修的休息区，有舒畅的沙发和电视，可以在休息时放松一下，非常惬意	1
发现常去的水果店老板送了我一串葡萄，说这个品种很甜很好吃，非常感恩	1
第一次尝试露营，白天在河边钓鱼，晚上在篝火旁唱歌，非常喜悦，非常难忘	1
参加读书会分享《活着》，没想到遇到同样被这本书深深打动的书友，非常始料未及	1
发现公司茶水间新添了一台空气净化器，空气更加清新了，非常舒畅	1
第一次尝试做焦糖布丁，这次的焦糖层更加酥脆，布丁口感更加嫩滑，非常好吃	1
整理相册发现和家人的合照，每张照片都记录了我们的美满时刻，非常和睦	1
暴雨天打车，司机师傅开得很慢很稳，还提醒我小心路滑，非常贴心，非常暖心	1
用攒了一年的钱去旅行，在海边看到了好看的星空，星星闪烁，非常温情，非常难忘	1
深夜追剧时，爸爸给我端来的一碗热气腾腾的馄饨，味道鲜美，非常暖人	1
发现楼下新开的咖啡馆有闲适的沙发和插座，很适合长时间办公，非常方便	1
参加朋友的婚礼，作为伴娘见证了她人生中最重要的时刻，非常暖心，非常难忘	1
在二手市场淘到一套老明信片，每张明信片都有一个好看的风景，非常珍稀	1
暴雨突至时，在地铁站遇到陌生人主动帮我撑伞到公交站，非常感激，非常暖和	1
教外婆用微信视频通话，她现在经常和远方的亲戚视频聊天，非常雀跃，非常有趣	1
健身房的私教发现我提升很大，为我制定了更高级的训练计划，非常专业，非常感激	1
参加线上绘画课程，老师夸我的绘画技巧发展很大，非常欣喜	1
周末去钓鱼，钓到了一条很大的鲈鱼，和朋友们一起分享了可口的鱼肉，非常喜悦	1
第一次尝试做马卡龙，这次终于顺利了，马卡龙的表面光滑，底部有裙边，非常漂亮	1
用年终奖给爸爸买了一双惬意的鞋子，他说走路轻松多了，非常满意	1
参加读书会分享《三体》，没想到遇到同样痴迷科幻的书友，非常意外之喜	1
整理衣柜发现一件小时候的衣服，想起了童年的欢愉时光，非常融洽	1
深夜追剧时，妈妈给我端来的一杯热牛奶和一块小蛋糕，非常暖和	1
参加朋友的生日聚会，大家一起玩游戏，非常欣喜，非常难忘	1
暴雨突至时，在商场躲雨，遇到同样躲雨的一家人邀请我一起分享他们的食物，非常暖心	1
深夜加班时，老板给我们每个人都发了一份礼物，说感激我们的努力，非常感触	1
参加线上绘画比赛，作品获得了鼓励奖，非常欣喜	1
在公园遇到小朋友玩遥控飞机，他邀请我一起玩，非常有趣，非常欢畅	1
发现公司新装修的休息区，有舒服的沙发和电视，可以在休息时放松一下，非常惬意	1
发现常去的水果店老板送了我一串葡萄，说这个品种很甜很好吃，非常感激	1
第一次尝试露营，白天在河边钓鱼，晚上在篝火旁唱歌，非常欣喜，非常难忘	1
参加读书会分享《活着》，没想到遇到同样被这本书深深打动的书友，非常惊喜万分	1
发现公司茶水间新添了一台空气净化器，空气更加清新了，非常舒服	1
第一次尝试做焦糖布丁，这次的焦糖层更加酥脆，布丁口感更加嫩滑，非常可口	1
整理相册发现和家人的合照，每张照片都记录了我们的快乐时刻，非常融洽	1
暴雨天打车，司机师傅开得很慢很稳，还提醒我小心路滑，非常贴心，非常感触	1
用攒了一年的钱去旅行，在海边看到了迷人的星空，星星闪烁，非常梦幻，非常难忘	1
深夜追剧时，爸爸给我端来的一碗热气腾腾的馄饨，味道鲜美，非常温馨	1
参加朋友的婚礼，作为伴娘见证了她人生中最重要的时刻，非常动容，非常难忘	1
在二手市场淘到一套老明信片，每张明信片都有一个迷人的风景，非常宝贵	1
暴雨突至时，在地铁站遇到陌生人主动帮我撑伞到公交站，非常谢意，非常温馨	1
教外婆用微信视频通话，她现在经常和远方的亲戚视频聊天，非常欣喜，非常有趣	1
健身房的私教发现我提高很大，为我制定了更高级的训练计划，非常专业，非常谢意	1
参加线上绘画课程，老师夸我的绘画技巧提高很大，非常雀跃	1
周末去钓鱼，钓到了一条很大的鲈鱼，和朋友们一起分享了可口的鱼肉，非常欣喜	1
发现常去的水果店老板送了我一个新鲜的火龙果，说这个很甜，非常致谢	1
第一次尝试露营，晚上和朋友们一起玩狼人杀，笑声露营，晚上和朋友们一起玩狼人杀，笑声回荡在整个营地，非常喜悦	1
整理衣柜发现一件小时候的衣服，想起了童年的欢乐时光，非常暖和	1
深夜追剧时，妈妈给我端来的一杯热牛奶和一块小蛋糕，非常和煦	1
在二手市场淘到一套老电影海报，每张海报都有一个经典的电影故事，非常珍稀	1
周末去郊外骑行，在途中发现了一个迷人的瀑布，水流湍急，非常壮观，非常震撼	1
深夜加班时，老板给我们每个人都发了一份礼物，说感恩我们的努力，非常动容	1
周末去钓鱼，钓到了一条很大的鲤鱼，和家人一起分享了美味的鱼肉，非常雀跃	1
发现公司新装修的休息区，有闲适的沙发和电视，可以在休息时放松一下，非常惬意	1
发现常去的水果店老板送了我一串葡萄，说这个品种很甜很好吃，非常致谢	1
整理相册发现和家人的合照，每张照片都记录了我们的快乐时刻，非常和睦	1
暴雨天打车，司机师傅开得很慢很稳，还提醒我小心路滑，非常贴心，非常动容	1
用攒了一年的钱去旅行，在海边看到了迷人的星空，星星闪烁，非常柔情，非常难忘	1
深夜追剧时，爸爸给我端来的一碗热气腾腾的馄饨，味道鲜美，非常和煦	1
发现楼下新开的咖啡馆有舒畅的沙发和插座，很适合长时间办公，非常方便	1
参加朋友的婚礼，作为伴娘见证了她人生中最重要的时刻，非常感触，非常难忘	1
在二手市场淘到一套老明信片，每张明信片都有一个美观的风景，非常可贵	1
暴雨突至时，在地铁站遇到陌生人主动帮我撑伞到公交站，非常感恩，非常温馨	1
健身房的私教发现我长进很大，为我制定了更高级的训练计划，非常专业，非常感恩	1
参加线上绘画课程，老师夸我的绘画技巧提高很大，非常欢畅	1
周末去钓鱼，钓到了一条很大的鲈鱼，和朋友们一起分享了可口的鱼肉，非常欢畅	1
用年终奖给爸爸买了一双舒服的鞋子，他说走路轻松多了，非常满意	1
发现常去的水果店老板送了我一个新鲜的火龙果，说这个很甜，非常感恩	1
第一次尝试露营，晚上和朋友们一起玩狼人杀，笑声回荡在整个营地，非常欣喜	1
参加读书会分享《三体》，没想到遇到同样痴迷科幻的书友，非常始料未及	1
整理衣柜发现一件小时候的衣服，想起了童年的欢乐时光，非常融洽	1
参加朋友的生日聚会，大家一起玩游戏，非常雀跃，非常难忘	1
在二手市场淘到一套老电影海报，每张海报都有一个经典的电影故事，非常宝贵	1
深夜加班时，老板给我们每个人都发了一份礼物，说感激我们的努力，非常动容	1
在公园遇到小朋友玩遥控飞机，他邀请我一起玩，非常有趣，非常喜悦	1
周末去钓鱼，钓到了一条很大的鲤鱼，和家人一起分享了好吃的鱼肉，非常雀跃	1
第一次尝试露营，白天在河边钓鱼，晚上在篝火旁唱歌，非常雀跃，非常难忘	1
参加读书会分享《活着》，没想到遇到同样被这本书深深打动的书友，非常意外之喜	1
整理相册发现和家人的合照，每张照片都记录了我们的美满时刻，非常暖意	1
用攒了一年的钱去旅行，在海边看到了漂亮的星空，星星闪烁，非常柔情，非常难忘	1
在二手市场淘到一套老明信片，每张明信片都有一个好看的风景，非常珍视	1
暴雨突至时，在地铁站遇到陌生人主动帮我撑伞到公交站，非常谢意，非常暖人	1
健身房的私教发现我提升很大，为我制定了更高级的训练计划，非常专业，非常致谢	1
参加线上绘画课程，老师夸我的绘画技巧发展很大，非常喜悦	1
用积分兑换了游泳课程，现在我已经可以游100米了，非常有发展	1
周末去钓鱼，钓到了一条很大的鲈鱼，和朋友们一起分享了好吃的鱼肉，非常欢畅	1
整理衣柜发现一件小时候的衣服，想起了童年的欢愉时光，非常暖意	1
周末去郊外骑行，在途中发现了一个漂亮的瀑布，水流湍急，非常壮观，非常震撼	1
深夜加班时，老板给我们每个人都发了一份礼物，说致谢我们的努力，非常暖心	1
参加线上绘画比赛，作品获得了鼓励奖，非常欢畅	1
Stepping on a piece of Lego in the dark, the sharp pain shooting through your foot feels like punishment.	0
Realizing you left your umbrella at home just as the sky opens up into a torrential downpour.	0
Finding a half-eaten sandwich in your bag, only to remember it's been there since yesterday's lunch.	0
The sinking feeling when you hit 'send' on an email, then spot three typos in the subject line.	0
Waiting 20 minutes for a microwave meal, only to find it's still cold in the center.	0
Accidentally washing your favorite sweater on hot cycle, now it fits like a doll's outfit.	0
The frustration of trying to open a stubborn jar until your knuckles turn white and the lid refuses to budge.	0
Logging into a website only to realize you've forgotten both username and password combinations.	0
Buying a new pen that writes perfectly in the store, but leaks ink all over your hand an hour later.	0
Stepping into a puddle that's much deeper than it looks, soaking your sock up to the ankle.	0
Discovering the last slice of pizza has been eaten, and the empty box was left in the fridge.	0
The disappointment of a perfectly brewed coffee going cold before you have a chance to drink it.	0
Finding a stain on your favorite shirt the morning of an important meeting.	0
Waiting for a friend who's 45 minutes late, while sitting alone in a crowded café.	0
Accidentally deleting an hour's worth of work without saving, the 'undo' button mocking you silently.	0
The scratchy feeling of a new sweater that looked soft in the store but feels like sandpaper on skin.	0
Ordering takeout that arrives cold, with the sauce spilled all over the bag.	0
Realizing you've been speaking for 10 minutes in a meeting, only to find your microphone was muted.	0
Stepping on a wet spot on the floor, only to realize it's not water but something sticky and unidentifiable.	0
The dread of checking your bank account and seeing a charge you can't remember making.	0
Buying a bag of chips, excited for a snack, only to find it's mostly air and three crumbs.	0
Trying to fall asleep while a neighbor's dog barks relentlessly at nothing in particular.	0
The annoyance of a mosquito that buzzes in your ear all night, eluding every swat attempt.	0
Finding a hair in your meal at a restaurant you've raved about to all your friends.	0
Accidentally dropping your phone in a puddle, watching the screen flicker before going black.	0
The awkward silence after making a joke that no one in the room finds funny.	0
Waiting in a long checkout line, only to realize the cashier is moving at a snail's pace.	0
Putting on a pair of pants, only to hear the sound of a seam ripping at the most inconvenient spot.	0
The frustration of a slow internet connection when you're trying to submit a time-sensitive assignment.	0
Discovering your favorite band is coming to town, but tickets sold out in 30 seconds.	0
Accidentally waking up an hour before your alarm, knowing you can't fall back asleep.	0
Buying a battery-operated device, only to find it doesn't include the required batteries.	0
The disappointment of a movie that everyone praised, but you find painfully boring.	0
Spilling an entire cup of tea on your laptop keyboard, hearing the keys stick as you try to wipe it down.	0
Realizing you've been wearing your shirt inside out all day, and multiple people noticed but didn't say anything.	0
Waiting for a bus that's marked 'arriving now' for 20 minutes, with no sign of its arrival.	0
The sinking feeling when you realize you left your wallet at home while standing at the checkout counter.	0
Trying on a pair of shoes that fit perfectly in the store, but give you blisters after 10 minutes of walking.	0
Finding a bug in your salad after you've already eaten half of it, its tiny legs still twitching.	0
The embarrassment of tripping over your own feet in a crowded hallway, with everyone staring.	0
Ordering a 'large' drink, only to find the cup is mostly ice with a splash of actual beverage.	0
Accidentally sending a text message to the wrong person, watching the 'delivered' notification appear.	0
The annoyance of a dripping faucet that keeps you awake, its steady 'drip drip drip' echoing in the quiet room.	0
Buying a book you've been wanting, only to find someone wrote in it with a permanent marker on every other page.	0
Realizing you've been holding an umbrella upside down, getting soaked while trying to figure out the mechanism.	0
The frustration of a zipper that keeps getting stuck, making you late for an important appointment.	0
Finding a hole in your favorite jeans, right at the knee where it's impossible to mend neatly.	0
Waiting for a package that was supposed to arrive yesterday, now showing 'delivery delayed' with no explanation.	0
Accidentally hitting your funny bone on a table corner, the sharp, tingling pain radiating up your arm.	0
The disappointment of a cake that looked beautiful in the picture, but tastes like dry cardboard in reality.	0
Trying to have a conversation in a noisy room, constantly asking people to repeat themselves.	0
熬半月完成的项目被领导批评敷衍，要求48小时内推倒重做	0
听的演讲全程贩卖焦虑，所谓的励志故事全是营销话术	0
发现的书店里80%是盗版书，油墨味熏得人头晕恶心	0
下雨天宅家发现屋顶漏水，卧室地板被泡得鼓起变形	0
宠物狗突然在家随地大小便，训练一周仍屡教不改	0
学习的PS技能总在关键步骤出错，教程视频反复看了十遍仍失败	0
收到远方朋友的明信片，背面写着借钱应急却没提还款日期	0
煎蛋时油溅到眼睛，就医后发现角膜轻微灼伤	0
网购的耳机用三天就出现电流声，售后让我自费寄回检测	0
晨跑时被突然窜出的宠物狗扑倒，膝盖磕在石阶上留了疤	0
煮面时忘了关火，锅烧干后引发厨房烟雾警报	0
晾在阳台的被子被风吹到楼下绿化池，沾满污泥还有狗爪印	0
手机掉进马桶后黑屏，维修师傅说主板进水需换整机	0
和家人视频时网络持续卡顿，十分钟内断线七次	0
汇报PPT时所有动画失效，文字与图片错位成乱码	0
买的网红奶茶喝出塑料片，店员坚称是珍珠包装碎屑	0
养了两年的文竹叶片全部发黄，换土施肥后仍无好转	0
出门扔垃圾时风把门带上，备用钥匙却在办公室	0
追的剧突然因版权问题下架，会员到期前都无法观看	0
烤蛋糕时烤箱温控失灵，成品表面焦黑内部还是液态	0
图书馆占座去接水的功夫，书包被管理员当作遗弃物收走	0
骑共享单车时链条突然脱落，摔倒后手肘蹭破一大块皮	0
买的水蜜桃切开发现果肉发黑，摊主说是品种特色拒不退换	0
写的小说被平台判定违规，申诉三次均以失败告终	0
炖的汤被猫咪跳上灶台打翻，收拾时还被猫抓了手腕	0
手机充电口突然短路，充电线插入时冒出蓝色火花	0
预约的展览因设备故障临时闭馆，往返车费损失近百元	0
和闺蜜约好的下午茶，对方迟到两小时还带了陌生朋友	0
买的羊毛衫洗一次就缩水成童装，客服说是正常缩率	0
做的手工相册被弟弟打翻墨水，二十张照片全部报废	0
游泳馆更衣室的储物柜门锁损坏，泳衣差点被其他顾客拿走	0
手机相册里的旅行照片莫名消失，数据恢复软件也无法找回	0
炒的菜误把洗衣粉当盐放，整锅菜只能倒掉重炒	0
买的山竹剥开发现果肉发霉，老板说这是运输途中受潮	0
买的电影票看错日期，改签时被告知该场次已售罄	0
和同事合作的方案被剽窃，对方还在例会上获得表扬	0
买的无线耳机左右耳连接不稳定，听歌时断连超过二十次	0
做的美甲刚出店门就磕掉半片，补妆需要再加收费用	0
看的话剧演员频频笑场，台下观众尴尬得鸦雀无声	0
手机从口袋滑落摔碎屏幕，维修报价相当于新机40%	0
蒸包子时忘了关火，蒸笼烧干后锅底结了厚厚一层焦垢	0
买的绿萝盆栽到家三天就黄叶，换了三个位置仍无改善	0
超市结账时扫码枪连续失灵，后面顾客抱怨声越来越大	0
和父母因装修风格争吵，三天没在餐桌上说过话	0
买的运动鞋穿一次就磨破脚后跟，走路时一瘸一拐	0
烤的饼干烤箱温度没控制好，表面焦黑内部却未熟透	0
图书馆自习时邻座持续吃异味零食，沟通后仍未停止	0
手机充电时突然发烫，吓得我赶紧拔了插头不敢再用	0
汇报PPT被领导批评没有创意，要求重做十版方案	0
买的奶茶少糖却甜得发齁，店员坚持说就是标准甜度	0
养的热带鱼一夜之间全部翻肚，检查后发现是温控器失灵	0
出门时突然下雨，带的伞却发现伞骨断裂无法撑开	0
和朋友约好的饭局被放鸽子，一个人在餐厅坐了两小时	0
买的衣服穿一次就起球，像穿了件旧毛衣出门	0
做的手工礼物被孩子不小心毁掉，重新制作已来不及	0
游泳馆更衣室的柜子锁坏了，衣服差点被别人误拿	0
手机里的照片突然丢失，尝试多种方法都没找回	0
做的饭烧焦了锅底，清洗时费了九牛二虎之力	0
买的水果不甜还很酸，老板说是自然成熟的味道	0
买的电影票买错了场次，改签时被告知无票可换	0
和同事因为工作分工吵架，一整天都没心情处理工作	0
买的耳机线容易打结，每次整理都要花十分钟以上	0
做的指甲没多久就剥落，看起来像被啃过的一样难看	0
去公园散步时被狗屎踩到，新买的鞋子彻底毁了	0
手机网络差得连微信都发不出去，耽误了重要事情	0
做的菜太辣了无法入口，喝了三瓶水还是辣得烧心	0
买的盆栽生了虫，喷了药也没见任何好转	0
去超市买东西时推车里的鸡蛋全碎了，还被指责没放好	0
和家人视频通话时信号时断时续，说两句话就断线	0
做的PPT在播放时突然黑屏，重新启动后文件损坏	0
买的咖啡喝出了异物，店员却说是正常的咖啡渣	0
养的多肉植物突然枯萎，换了土浇了水还是没救活	0
出门忘带钥匙，只能花钱请开锁师傅，还把锁芯弄坏了	0
追的综艺突然停播，会员白充了一个月看不了	0
做的蛋糕塌陷成了饼，奶油也打发过头变成了豆腐渣	0
去图书馆占座回来发现物品被扔，座位还被别人占了	0
骑的共享单车刹车失灵，下坡时差点撞到行人很危险	0
买的水果切开发现里面全是虫，老板还说是天然无公害	0
写的文章被平台判定违规删除，申诉也没有通过	0
做的饭菜被宠物打翻在地，收拾起来费时又费力	0
手机充电线突然断裂，充电口还冒出了火花很吓人	0
去看的展览临时闭馆，白跑一趟还浪费了很多车费	0
和朋友约好的电影场次取消，改签还要加很多钱	0
买的衣服洗一次就缩水，现在只能当童装穿出门	0
做的手工礼物不小心摔坏，重新做已经来不及送给别人	0
去游泳时发现泳衣破了个洞，在泳池里尴尬得不敢动	0
手机内存突然不足，删了半天文件还是提示已满	0
做的梦太真实醒来后心情低落，一整天都没什么精神	0
买的零食大礼包里大部分是过期的，商家只肯退一半钱	0
去爬山时突遇暴雨，装备全湿还差点在山里迷路	0
养的宠物突然生病，宠物医院的费用高得让人难以承受	0
手机信号时有时无，重要电话总是被中断很耽误事	0
做的饭盐放多了太咸，加水稀释后又变得太淡难吃	0
买的化妆品用了过敏长痘，卖家说是皮肤在排毒推卸责任	0
去公园划船时船桨断裂，只能在湖中央等救援很无助	0
和同事合作的项目出了问题，责任全推到我身上很委屈	0
买的耳机左右声道音量不一样，听音乐像在坐过山车	0
做的指甲刚做好就磕掉了一块，补妆还要再加钱很无奈	0
去看的演出演员忘词卡顿，全程尴尬得想提前离场	0
手机掉在地上屏幕碎裂，维修费用够买半台新机很心疼	0
做的菜被油烟呛得咳嗽不止，厨房还弄得一团糟难收拾	0
买的盆栽刚到家就掉叶子，一周后彻底枯死很可惜	0
去超市购物结账时系统故障，排队半小时还没轮到很烦躁	0
和家人吵架后冷战，家里气氛压抑得让人喘不过气	0
买的运动鞋磨破了脚后跟，走路一瘸一拐很不舒服	0
做的蛋糕塌陷成了饼，奶油也打发过头变成了豆腐渣很失败	0
去图书馆看书时旁边的人不停咳嗽，还不戴口罩很无奈	0
手机充电时突然发烫，吓得我赶紧拔了插头很担心	0
做的PPT被领导批评没有创意，要求重做十版很崩溃	0
买的奶茶少糖却甜得发齁，店员还说就是这个味很生气	0
养的鱼一夜之间全部翻肚，检查后发现是水质问题很伤心	0
出门时突然下雨，带的伞却发现有个大洞很狼狈	0
和朋友约好的饭局被放鸽子，一个人在餐厅坐了两小时很失落	0
买的衣服穿一次就起球，像穿了件旧毛衣很尴尬	0
做的手工被孩子不小心毁掉，重新做需要再买材料很麻烦	0
去游泳时更衣室的柜子坏了，衣服差点被别人拿走很惊险	0
手机里的照片突然丢失，找了很久都没找回来很遗憾	0
做的饭烧焦了锅底，清洗时费了九牛二虎之力很费劲	0
买的水果不甜还很酸，老板说是自然成熟的味道很敷衍	0
买的电影票买错了场次，改签时被告知无票很失望	0
和同事因为工作分工吵架，一整天都没心情工作很影响效率	0
买的耳机线容易打结，每次整理都要花十分钟很耽误时间	0
做的指甲没多久就剥落，看起来像被啃过一样很难看	0
去公园散步时被狗屎踩到，新买的鞋子毁了很气愤	0
手机网络差得连微信都发不出去，耽误了重要事情很着急	0
做的菜太辣了无法入口，喝了三瓶水还是辣得烧心很难受	0
买的盆栽生了虫，喷了药也没见好转很头疼	0
去超市买东西时推车里的鸡蛋全碎了，还被指责没放好很委屈	0
和家人视频通话时信号时断时续，说两句话就断线很无奈	0
做的PPT在播放时突然黑屏，重新启动后文件损坏很崩溃	0
买的咖啡喝出了异物，店员却说是正常的咖啡渣很不负责任	0
养的多肉植物突然枯萎，换了土浇了水还是没救活很伤心	0
出门忘带钥匙，只能花钱请开锁师傅，还把锁芯弄坏了很麻烦	0
追的综艺突然停播，会员白充了一个月看不了很失望	0
做的蛋糕塌陷成了饼，奶油也打发过头变成了豆腐渣很挫败	0
去图书馆占座回来发现物品被扔，座位还被别人占了很生气	0
骑的共享单车刹车失灵，下坡时差点撞到行人很危险	0
买的水果切开发现里面全是虫，老板还说是天然无公害很荒谬	0
写的文章被平台判定违规删除，申诉也没有通过很沮丧	0
做的饭菜被宠物打翻在地，收拾起来费时又费力很麻烦	0
